Date,T5YIE,FEDFUNDS,SP500,EUR=X,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
19-Jun-18,2.07,1.0,2762.59,0.859790027141571,58.4900016784668,49.959999084472656,74.73999786376953,27.350000381469727,73.2300033569336,71.43000030517578,51.060001373291016,31.5,50.18999862670898,84.86000061035156,111.77999877929688
20-Jun-18,2.06,1.0,2767.32,0.8629199862480164,58.29999923706055,50.58000183105469,75.06999969482422,27.280000686645508,73.27999877929688,71.58000183105469,51.11000061035156,31.84000015258789,50.22999954223633,85.04000091552734,112.30999755859376
21-Jun-18,2.05,1.0,2749.76,0.8636299967765808,57.68000030517578,50.27000045776367,73.68000030517578,27.200000762939453,72.36000061035156,71.02999877929688,51.209999084472656,32.029998779296875,50.400001525878906,84.55000305175781,111.51000213623048
22-Jun-18,2.07,1.0,2754.88,0.8616399765014648,58.52000045776367,50.4900016784668,75.1500015258789,27.06999969482422,72.61000061035156,70.80000305175781,51.630001068115234,32.310001373291016,50.75,84.93000030517578,111.31999969482422
23-Jun-18,2.07,1.0,2754.88,0.8616399765014648,58.52000045776367,50.4900016784668,75.1500015258789,27.06999969482422,72.61000061035156,70.80000305175781,51.630001068115234,32.310001373291016,50.75,84.93000030517578,111.31999969482422
24-Jun-18,2.07,1.0,2754.88,0.8616399765014648,58.52000045776367,50.4900016784668,75.1500015258789,27.06999969482422,72.61000061035156,70.80000305175781,51.630001068115234,32.310001373291016,50.75,84.93000030517578,111.31999969482422
25-Jun-18,2.06,1.0,2717.07,0.8575299978256226,57.61000061035156,49.45000076293945,73.63999938964844,26.780000686645508,71.69000244140625,69.33000183105469,51.88999938964844,32.22999954223633,51.59000015258789,84.1500015258789,108.9000015258789
26-Jun-18,2.07,1.0,2723.06,0.8544999957084656,57.83000183105469,49.53200149536133,74.56999969482422,26.690000534057617,71.95999908447266,69.61000061035156,51.66999816894531,32.400001525878906,51.650001525878906,83.88999938964844,109.68000030517578
27-Jun-18,2.07,1.0,2699.63,0.8583499789237976,57.650001525878906,49.09999847412109,75.56999969482422,26.36000061035156,71.37999725341797,68.66000366210938,51.560001373291016,32.310001373291016,51.900001525878906,83.18000030517578,108.26000213623048
28-Jun-18,2.07,1.0,2716.31,0.8647800087928772,57.869998931884766,49.59000015258789,75.47000122070312,26.59000015258789,71.4800033569336,69.5,51.560001373291016,32.630001068115234,51.880001068115234,83.29000091552734,109.11000061035156
29-Jun-18,2.06,1.0,2718.37,0.8648300170898438,58.06999969482422,49.52999877929688,75.94000244140625,26.59000015258789,71.62999725341797,69.47000122070312,51.52999877929688,32.709999084472656,51.959999084472656,83.45999908447266,109.3000030517578
30-Jun-18,2.06,1.0,2718.37,0.8648300170898438,58.06999969482422,49.52999877929688,75.94000244140625,26.59000015258789,71.62999725341797,69.47000122070312,51.52999877929688,32.709999084472656,51.959999084472656,83.45999908447266,109.3000030517578
01-Jul-18,2.06,1.91,2718.37,0.8648300170898438,58.06999969482422,49.52999877929688,75.94000244140625,26.59000015258789,71.62999725341797,69.47000122070312,51.52999877929688,32.709999084472656,51.959999084472656,83.45999908447266,109.3000030517578
02-Jul-18,2.07,1.91,2726.71,0.8562700152397156,57.7599983215332,49.84000015258789,74.81999969482422,26.71999931335449,71.79000091552734,70.08999633789062,51.22999954223633,32.52000045776367,52.33000183105469,83.72000122070312,109.4499969482422
03-Jul-18,2.08,1.91,2713.22,0.8589500188827515,57.65999984741211,49.22999954223633,75.29000091552734,26.479999542236328,71.55999755859375,69.26000213623047,51.34999847412109,32.709999084472656,52.47999954223633,83.91999816894531,108.9000015258789
04-Jul-18,2.08,1.91,2713.22,0.8576899766921997,57.65999984741211,49.22999954223633,75.29000091552734,26.479999542236328,71.55999755859375,69.26000213623047,51.34999847412109,32.709999084472656,52.47999954223633,83.91999816894531,108.9000015258789
05-Jul-18,2.1,1.91,2736.61,0.8574600219726562,58.15999984741211,49.97999954223633,75.20999908447266,26.540000915527344,71.91000366210938,70.23999786376953,52.060001373291016,33.13999938964844,52.7599983215332,84.79000091552734,109.44000244140624
06-Jul-18,2.08,1.91,2759.82,0.8550000190734863,58.45000076293945,50.77000045776367,75.66999816894531,26.670000076293945,72.16000366210938,71.05999755859375,52.220001220703125,33.279998779296875,53.16999816894531,86.01000213623047,110.3000030517578
07-Jul-18,2.08,1.91,2759.82,0.8550000190734863,58.45000076293945,50.77000045776367,75.66999816894531,26.670000076293945,72.16000366210938,71.05999755859375,52.220001220703125,33.279998779296875,53.16999816894531,86.01000213623047,110.3000030517578
08-Jul-18,2.08,1.91,2759.82,0.8550000190734863,58.45000076293945,50.77000045776367,75.66999816894531,26.670000076293945,72.16000366210938,71.05999755859375,52.220001220703125,33.279998779296875,53.16999816894531,86.01000213623047,110.3000030517578
09-Jul-18,2.1,1.91,2784.17,0.8508999943733215,58.970001220703125,51.060001373291016,76.80000305175781,27.280000686645508,73.5,71.5999984741211,52.02000045776367,32.970001220703125,51.52999877929688,86.63999938964844,111.62000274658205
10-Jul-18,2.09,1.91,2793.84,0.8505600094795227,59.470001220703125,51.03900146484375,77.37000274658203,27.18000030517578,73.7300033569336,71.7699966430664,52.63999938964844,33.130001068115234,52.02000045776367,86.97000122070312,111.86000061035156
11-Jul-18,2.07,1.91,2774.02,0.8527299761772156,58.470001220703125,50.970001220703125,75.7300033569336,27.049999237060547,72.5199966430664,71.48999786376953,52.470001220703125,33.029998779296875,52.4900016784668,86.27999877929688,111.5999984741211
12-Jul-18,2.06,1.91,2798.29,0.8564000129699707,58.61000061035156,51.77000045776367,75.86000061035156,27.100000381469727,73.37000274658203,72.62000274658203,52.400001525878906,33.11000061035156,52.52999877929688,87.23999786376953,112.33999633789062
13-Jul-18,2.07,1.91,2801.31,0.857200026512146,58.58000183105469,51.68999862670898,76.26000213623047,26.979999542236328,73.75,72.54000091552734,52.7400016784668,33.0,52.540000915527344,87.4000015258789,112.58999633789062
14-Jul-18,2.07,1.91,2801.31,0.857200026512146,58.58000183105469,51.68999862670898,76.26000213623047,26.979999542236328,73.75,72.54000091552734,52.7400016784668,33.0,52.540000915527344,87.4000015258789,112.58999633789062
15-Jul-18,2.07,1.91,2801.31,0.857200026512146,58.58000183105469,51.68999862670898,76.26000213623047,26.979999542236328,73.75,72.54000091552734,52.7400016784668,33.0,52.540000915527344,87.4000015258789,112.58999633789062
16-Jul-18,2.05,1.91,2798.43,0.8562300205230713,58.11000061035156,51.540000915527344,75.37999725341797,27.459999084472656,73.44999694824219,72.37000274658203,52.4900016784668,32.81999969482422,52.4900016784668,86.87000274658203,112.87000274658205
17-Jul-18,2.03,1.91,2809.55,0.8540099859237671,58.869998931884766,51.54999923706055,75.08000183105469,27.489999771118164,73.73999786376953,72.91000366210938,52.93999862670898,32.599998474121094,52.45000076293945,87.3499984741211,112.9800033569336
18-Jul-18,2.03,1.91,2815.62,0.8581299781799316,58.31999969482422,51.400001525878906,75.12999725341797,27.93000030517578,74.55000305175781,72.79000091552734,52.5099983215332,32.47999954223633,52.18000030517578,87.41999816894531,112.91000366210938
19-Jul-18,2.01,1.91,2804.49,0.8586900234222412,58.52999877929688,51.040000915527344,75.1500015258789,27.51000022888184,74.5199966430664,72.52999877929688,52.540000915527344,32.790000915527344,52.65999984741211,86.93000030517578,112.6500015258789
20-Jul-18,2.02,1.91,2801.83,0.857990026473999,58.290000915527344,50.869998931884766,74.88999938964844,27.559999465942383,74.44000244140625,72.55000305175781,52.86000061035156,32.5,52.290000915527344,86.76000213623047,112.1500015258789
21-Jul-18,2.02,1.91,2801.83,0.857990026473999,58.290000915527344,50.869998931884766,74.88999938964844,27.559999465942383,74.44000244140625,72.55000305175781,52.86000061035156,32.5,52.290000915527344,86.76000213623047,112.1500015258789
22-Jul-18,2.02,1.91,2801.83,0.857990026473999,58.290000915527344,50.869998931884766,74.88999938964844,27.559999465942383,74.44000244140625,72.55000305175781,52.86000061035156,32.5,52.290000915527344,86.76000213623047,112.1500015258789
23-Jul-18,2.01,1.91,2806.98,0.8516499996185303,57.970001220703125,51.08000183105469,74.55999755859375,27.940000534057617,73.9800033569336,72.91999816894531,52.52999877929688,32.40999984741211,51.91999816894531,86.94000244140625,112.02999877929688
24-Jul-18,2.0,1.91,2820.4,0.8551300168037415,58.720001220703125,51.43999862670898,75.5,28.020000457763672,74.29000091552734,73.31999969482422,52.630001068115234,32.31999969482422,52.09999847412109,87.7300033569336,111.6999969482422
25-Jul-18,2.01,1.91,2846.07,0.8557599782943726,59.18000030517578,51.810001373291016,76.12999725341797,28.07999992370605,75.41999816894531,74.23999786376953,53.02999877929688,32.63999938964844,52.25,88.8499984741211,112.5199966430664
26-Jul-18,2.0,1.91,2837.44,0.8519700169563293,59.52000045776367,49.85599899291992,76.95999908447266,28.06999969482422,76.0,73.0999984741211,53.310001373291016,32.75,52.810001373291016,88.5999984741211,111.93000030517578
27-Jul-18,2.0,1.91,2818.82,0.8588899970054626,59.29999923706055,48.90999984741211,76.62999725341797,28.1299991607666,76.01000213623047,71.8499984741211,53.380001068115234,32.45000076293945,52.63999938964844,87.95999908447266,111.63999938964844
28-Jul-18,2.0,1.91,2818.82,0.8588899970054626,59.29999923706055,48.90999984741211,76.62999725341797,28.1299991607666,76.01000213623047,71.8499984741211,53.380001068115234,32.45000076293945,52.63999938964844,87.95999908447266,111.63999938964844
29-Jul-18,2.0,1.91,2818.82,0.8588899970054626,59.29999923706055,48.90999984741211,76.62999725341797,28.1299991607666,76.01000213623047,71.8499984741211,53.380001068115234,32.45000076293945,52.63999938964844,87.95999908447266,111.63999938964844
30-Jul-18,2.01,1.91,2802.6,0.8575999736785889,59.18999862670898,48.13999938964844,77.26000213623047,28.14999961853028,75.26000213623047,70.7300033569336,53.31999969482422,32.41999816894531,52.31999969482422,88.01000213623047,110.75
31-Jul-18,2.0,1.91,2816.29,0.8541600108146667,59.72999954223633,48.459999084472656,77.12000274658203,27.950000762939453,76.91999816894531,70.91999816894531,53.56999969482422,33.04999923706055,52.790000915527344,88.93000030517578,111.2699966430664
01-Aug-18,2.0,1.91,2813.36,0.855459988117218,59.119998931884766,48.2599983215332,76.05000305175781,27.950000762939453,75.87999725341797,71.55999755859375,53.119998931884766,33.27000045776367,52.45000076293945,88.94999694824219,110.72000122070312
02-Aug-18,1.99,1.91,2827.22,0.857200026512146,58.72999954223633,48.58000183105469,75.62999725341797,27.959999084472656,75.77999877929688,72.45999908447266,53.65999984741211,33.11000061035156,52.709999084472656,89.27999877929688,111.4800033569336
03-Aug-18,2.0,1.91,2840.35,0.8631100058555603,59.290000915527344,48.90999984741211,75.23999786376953,28.1200008392334,75.8499984741211,72.72000122070312,54.290000915527344,33.540000915527344,53.29999923706055,89.80999755859375,111.86000061035156
04-Aug-18,2.0,1.91,2840.35,0.8631100058555603,59.290000915527344,48.90999984741211,75.23999786376953,28.1200008392334,75.8499984741211,72.72000122070312,54.290000915527344,33.540000915527344,53.29999923706055,89.80999755859375,111.86000061035156
05-Aug-18,2.0,1.91,2840.35,0.8631100058555603,59.290000915527344,48.90999984741211,75.23999786376953,28.1200008392334,75.8499984741211,72.72000122070312,54.290000915527344,33.540000915527344,53.29999923706055,89.80999755859375,111.86000061035156
06-Aug-18,1.98,1.91,2850.4,0.8648800253868103,59.27000045776367,49.400001525878906,75.5199966430664,28.270000457763672,75.95999908447266,73.11000061035156,54.34000015258789,33.470001220703125,53.34000015258789,89.97000122070312,112.61000061035156
07-Aug-18,2.0,1.91,2858.45,0.8651999831199646,59.470001220703125,49.459999084472656,76.08000183105469,28.39999961853028,76.5,73.38999938964844,54.0099983215332,33.400001525878906,53.2599983215332,89.9800033569336,113.12999725341795
08-Aug-18,1.98,1.91,2857.7,0.8618500232696533,59.220001220703125,49.41999816894531,75.52999877929688,28.46999931335449,76.16000366210938,73.58999633789062,53.59999847412109,33.189998626708984,52.97999954223633,90.12000274658205,113.25
09-Aug-18,1.97,1.91,2853.58,0.861270010471344,59.540000915527344,49.68999862670898,74.83000183105469,28.299999237060547,75.73999786376953,73.62000274658203,53.43999862670898,33.25,53.220001220703125,90.0199966430664,113.66999816894533
10-Aug-18,1.98,1.91,2833.28,0.8677600026130676,58.68000030517578,49.27000045776367,75.29000091552734,27.96999931335449,75.06999969482422,73.02999877929688,53.2400016784668,32.93000030517578,52.9900016784668,89.62999725341797,112.72000122070312
11-Aug-18,1.98,1.91,2833.28,0.8677600026130676,58.68000030517578,49.27000045776367,75.29000091552734,27.96999931335449,75.06999969482422,73.02999877929688,53.2400016784668,32.93000030517578,52.9900016784668,89.62999725341797,112.72000122070312
12-Aug-18,1.98,1.91,2833.28,0.8677600026130676,58.68000030517578,49.27000045776367,75.29000091552734,27.96999931335449,75.06999969482422,73.02999877929688,53.2400016784668,32.93000030517578,52.9900016784668,89.62999725341797,112.72000122070312
13-Aug-18,1.99,1.91,2821.93,0.8776000142097473,58.09000015258789,49.20000076293945,74.33000183105469,27.700000762939453,74.70999908447266,72.93000030517578,53.2400016784668,32.91999816894531,53.060001373291016,89.66000366210938,112.1500015258789
14-Aug-18,1.99,1.91,2839.96,0.8769999742507935,58.58000183105469,49.54999923706055,74.51000213623047,27.959999084472656,75.2300033569336,73.37999725341797,53.61000061035156,33.04999923706055,53.16999816894531,90.08000183105467,113.23999786376952
15-Aug-18,1.97,1.91,2818.37,0.8813899755477905,57.650001525878906,48.86000061035156,71.91000366210938,27.739999771118164,74.87000274658203,72.72000122070312,53.83000183105469,33.34000015258789,53.65999984741211,89.93000030517578,111.86000061035156
16-Aug-18,1.97,1.91,2840.69,0.8815000057220459,58.0,48.84000015258789,72.43000030517578,28.11000061035156,75.81999969482422,73.04000091552734,54.59999847412109,33.599998474121094,54.2400016784668,90.80999755859376,112.41000366210938
17-Aug-18,1.96,1.91,2850.13,0.8794000148773193,58.43000030517578,48.61000061035156,72.61000061035156,28.170000076293945,76.27999877929688,73.1500015258789,55.02000045776367,33.91999816894531,54.52000045776367,91.08999633789062,112.51000213623048
18-Aug-18,1.96,1.91,2850.13,0.8794000148773193,58.43000030517578,48.61000061035156,72.61000061035156,28.170000076293945,76.27999877929688,73.1500015258789,55.02000045776367,33.91999816894531,54.52000045776367,91.08999633789062,112.51000213623048
19-Aug-18,1.96,1.91,2850.13,0.8794000148773193,58.43000030517578,48.61000061035156,72.61000061035156,28.170000076293945,76.27999877929688,73.1500015258789,55.02000045776367,33.91999816894531,54.52000045776367,91.08999633789062,112.51000213623048
20-Aug-18,1.95,1.91,2857.05,0.8743000030517578,58.84000015258789,48.68999862670898,73.0999984741211,28.26000022888184,76.79000091552734,73.04000091552734,54.9900016784668,33.959999084472656,54.33000183105469,91.38999938964844,113.30999755859376
