Date,Sentiment Score,Open,High,Low,Close,Volume,RSI,MACD,MACD Signal,Forward PE,T5YIE,FEDFUNDS,SP500,EUR=X,XLY,Next Trading Day,Next Day High
2018-08-27,-1.1980534e-05,49.34000015258789,49.650001525878906,47.72999954223633,48.13999938964844,2465600.0,64.31862609596999,1.6830356105722757,1.3799764547937348,25.551237,2.0,1.91,2896.74,0.8584499955177307,115.62999725341795,1,48.720001220703125
2018-08-28,2.7418137e-05,48.630001068115234,48.720001220703125,46.7599983215332,47.880001068115234,2041800.0,62.77724328506721,1.6373630072488083,1.4314537652847494,25.551237,1.99,1.91,2897.52,0.85589998960495,115.86000061035156,1,48.2400016784668
2018-08-29,-2.592802e-05,48.2400016784668,48.2400016784668,47.36000061035156,47.7599983215332,1787700.0,62.03825315421667,1.5733473524133572,1.459832482710471,25.551237,2.0,1.91,2914.04,0.8553400039672852,117.16000366210938,1,49.0
2018-08-30,1.6570091e-05,47.61000061035156,49.0,47.040000915527344,48.310001373291016,1466600.0,64.12280851172365,1.5491376400481514,1.477693514178007,25.551237,1.99,1.91,2901.13,0.8539900183677673,116.48999786376952,1,49.0
2018-08-31,-1.347065e-05,48.119998931884766,49.0,48.08399963378906,48.68999862670898,1027200.0,65.53110671512967,1.542829097697954,1.4907206308819965,25.551237,1.98,1.91,2901.52,0.8572900295257568,116.9499969482422,0,49.0
2018-09-01,-2.2649765e-06,48.119998931884766,49.0,48.08399963378906,48.68999862670898,1027200.0,65.53110671512967,1.542829097697954,1.4907206308819965,25.551237,1.98,1.95,2901.52,0.8572900295257568,116.9499969482422,0,49.0
2018-09-02,-1.2040138e-05,48.119998931884766,49.0,48.08399963378906,48.68999862670898,1027200.0,65.53110671512967,1.542829097697954,1.4907206308819965,25.551237,1.98,1.95,2901.52,0.8572900295257568,116.9499969482422,0,49.0
2018-09-03,6.9737434e-06,48.119998931884766,49.0,48.08399963378906,48.68999862670898,1027200.0,65.53110671512967,1.542829097697954,1.4907206308819965,25.551237,1.98,1.95,2901.52,0.8619899749755859,116.9499969482422,1,50.84000015258789
2018-09-04,0.0,48.65999984741211,50.84000015258789,48.65999984741211,50.65999984741211,2686800.0,71.72717403368793,1.6774555040871064,1.5280676055230185,25.551237,1.99,1.95,2896.72,0.8609200119972229,117.16999816894533,1,50.45000076293945
2018-09-05,6.4373016e-06,50.43999862670898,50.45000076293945,46.43000030517578,47.38999938964844,3427700.0,54.28396602599688,1.502960993897034,1.5230462831978215,25.551237,1.98,1.95,2888.6,0.863070011138916,115.91000366210938,1,47.38999938964844
2018-09-06,-1.31726265e-05,47.33000183105469,47.38999938964844,45.5,46.119998931884766,2708400.0,49.27225705698126,1.247810432372134,1.467999113032684,25.551237,1.97,1.95,2878.05,0.8594599962234497,115.58999633789062,1,48.22999954223633
2018-09-07,-5.066395e-06,45.619998931884766,48.22999954223633,45.17900085449219,47.13999938964844,1953900.0,53.0235072867586,1.1150536422540327,1.3974100188769536,25.551237,1.98,1.95,2871.68,0.8605800271034241,115.58000183105467,0,48.22999954223633
2018-09-08,-5.7816505e-06,45.619998931884766,48.22999954223633,45.17900085449219,47.13999938964844,1953900.0,53.0235072867586,1.1150536422540327,1.3974100188769536,25.551237,1.98,1.95,2871.68,0.8605800271034241,115.58000183105467,0,48.22999954223633
2018-09-09,2.3841858e-07,45.619998931884766,48.22999954223633,45.17900085449219,47.13999938964844,1953900.0,53.0235072867586,1.1150536422540327,1.3974100188769536,25.551237,1.98,1.95,2871.68,0.8605800271034241,115.58000183105467,1,47.59999847412109
2018-09-10,-6.9737434e-06,47.400001525878906,47.59999847412109,46.41999816894531,47.18999862670898,2203200.0,53.2061770715384,1.0023232912175644,1.3183926733450757,25.551237,1.98,1.95,2877.13,0.8649700284004211,116.01000213623048,1,49.59000015258789
2018-09-11,1.5974045e-05,46.619998931884766,49.59000015258789,46.58000183105469,49.400001525878906,2390300.0,60.51478670101598,1.0788758310376778,1.270489304883596,25.551237,2.01,1.95,2887.89,0.8623700141906738,116.94000244140624,1,49.88999938964844
2018-09-12,-8.46386e-06,49.43999862670898,49.88999938964844,48.060001373291016,49.16999816894531,2202700.0,59.473675704851416,1.1082101647477671,1.2380334768564305,25.551237,2.02,1.95,2888.92,0.8623600006103516,117.16000366210938,1,50.90999984741211
2018-09-13,3.9339066e-06,49.08000183105469,50.90999984741211,49.08000183105469,50.54999923706055,3031000.0,63.52805505730584,1.2286492844586192,1.236156638376868,25.551237,1.98,1.95,2904.18,0.8598999977111816,117.36000061035156,1,53.25
2018-09-14,3.6358833e-06,51.08000183105469,53.25,50.59000015258789,52.84999847412109,4280800.0,69.08015664589246,1.492484439502341,1.2874221986019627,25.551237,2.0,1.95,2904.98,0.8553000092506409,116.91999816894533,0,53.25
2018-09-15,-1.0371208e-05,51.08000183105469,53.25,50.59000015258789,52.84999847412109,4280800.0,69.08015664589246,1.492484439502341,1.2874221986019627,25.551237,2.0,1.95,2904.98,0.8553000092506409,116.91999816894533,0,53.25
2018-09-16,2.503395e-06,51.08000183105469,53.25,50.59000015258789,52.84999847412109,4280800.0,69.08015664589246,1.492484439502341,1.2874221986019627,25.551237,2.0,1.95,2904.98,0.8553000092506409,116.91999816894533,1,53.18999862670898
2018-09-17,7.6293945e-06,52.400001525878906,53.18999862670898,48.5099983215332,50.09999847412109,6666100.0,57.75862877846358,1.4628113052545118,1.3225000199324726,25.551237,1.99,1.95,2888.8,0.8599200248718262,115.47000122070312,1,52.09999847412109
2018-09-18,-3.5762787e-07,50.52000045776367,52.09999847412109,50.06999969482422,51.630001068115234,3416400.0,61.53568845380713,1.5449443978262138,1.3669888955112208,25.551237,2.01,1.95,2904.31,0.8569599986076355,116.94000244140624,1,52.18999862670898
2018-09-19,-2.2172928e-05,51.66999816894531,52.18999862670898,49.02999877929688,50.15999984741211,2531000.0,56.32464698832826,1.4744224282712963,1.3884756020632358,25.551237,2.02,1.95,2907.95,0.8561699986457825,116.98999786376952,1,50.7599983215332
2018-09-20,-1.2695789e-05,50.290000915527344,50.7599983215332,48.290000915527344,48.75,2895500.0,51.79397365337287,1.2898890178205065,1.36875828521469,25.551237,2.02,1.95,2930.75,0.8565599918365479,117.79000091552734,1,49.10499954223633
2018-09-21,1.5258789e-05,48.84000015258789,49.10499954223633,47.380001068115234,47.540000915527344,3236000.0,48.21009790264642,1.0340878260527475,1.3018241933823016,25.551237,2.02,1.95,2929.67,0.8491899967193604,116.91999816894533,0,49.10499954223633
2018-09-22,7.0929527e-06,48.84000015258789,49.10499954223633,47.380001068115234,47.540000915527344,3236000.0,48.21009790264642,1.0340878260527475,1.3018241933823016,25.551237,2.02,1.95,2929.67,0.8491899967193604,116.91999816894533,0,49.10499954223633
2018-09-23,4.673004e-05,48.84000015258789,49.10499954223633,47.380001068115234,47.540000915527344,3236000.0,48.21009790264642,1.0340878260527475,1.3018241933823016,25.551237,2.02,1.95,2929.67,0.8491899967193604,116.91999816894533,1,49.29999923706055
2018-09-24,0.0,47.11000061035156,49.29999923706055,46.36000061035156,49.20000076293945,1765200.0,53.01355574600506,0.9543109505176872,1.2323215448093787,25.551237,2.03,1.95,2919.37,0.8509899973869324,116.16000366210938,1,50.540000915527344
2018-09-25,-7.748604e-07,49.5,50.540000915527344,49.0099983215332,50.43999862670898,2112000.0,56.27588292445962,0.979849570493002,1.1818271499461033,25.551237,2.05,1.95,2915.56,0.850849986076355,116.6500015258789,1,51.38999938964844
2018-09-26,-1.2993813e-05,50.66999816894531,51.38999938964844,49.680999755859375,50.900001525878906,2110100.0,57.45598010285276,1.025387471883306,1.1505392143335438,25.551237,2.04,1.95,2905.97,0.8501099944114685,116.91999816894533,1,52.11000061035156
2018-09-27,-1.7166138e-05,51.18000030517578,52.11000061035156,50.93000030517578,52.0099983215332,1347200.0,60.24429622004396,1.137926740467698,1.1480167195603743,25.551237,2.04,1.95,2914.0,0.851170003414154,117.31999969482422,1,52.56999969482422
2018-09-28,8.046627e-06,51.650001525878906,52.56999969482422,51.15999984741211,51.380001068115234,1523100.0,57.92389616697311,1.1628745148356003,1.1509882786154195,25.551237,2.03,1.95,2913.98,0.8593000173568726,117.22000122070312,0,52.56999969482422
2018-09-29,5.185604e-06,51.650001525878906,52.56999969482422,51.15999984741211,51.380001068115234,1523100.0,57.92389616697311,1.1628745148356003,1.1509882786154195,25.551237,2.03,1.95,2913.98,0.8593000173568726,117.22000122070312,0,52.56999969482422
2018-09-30,-0.0012969375,51.650001525878906,52.56999969482422,51.15999984741211,51.380001068115234,1523100.0,57.92389616697311,1.1628745148356003,1.1509882786154195,25.551237,2.03,1.95,2913.98,0.8593000173568726,117.22000122070312,1,52.2599983215332
2018-10-01,-1.0788441e-05,51.810001373291016,52.2599983215332,49.68999862670898,49.959999084472656,1938800.0,52.97140820788796,1.0558918491656186,1.1319689927254597,25.551237,2.04,2.19,2924.59,0.8616700172424316,116.86000061035156,1,50.48699951171875
2018-10-02,8.761883e-06,50.040000915527344,50.48699951171875,47.380001068115234,47.52000045776367,2192100.0,45.73533660103282,0.7653968007218666,1.058654554324741,25.551237,2.03,2.19,2923.43,0.8637400269508362,115.27999877929688,1,48.43999862670898
2018-10-03,5.9604645e-07,47.68999862670898,48.43999862670898,47.43000030517578,48.13999938964844,1972700.0,47.69069482159807,0.5785370986359837,0.9626310631869897,25.551237,2.07,2.19,2925.51,0.8656700253486633,114.88999938964844,1,48.45000076293945
2018-10-04,-2.5510788e-05,47.9900016784668,48.45000076293945,45.40999984741211,46.02000045776367,2500700.0,42.10392037608035,0.2564273078640866,0.821390312122409,25.551237,2.06,2.19,2901.61,0.8713600039482117,113.08999633789062,1,47.05500030517578
2018-10-05,-1.8417835e-05,46.0,47.05500030517578,43.40999984741211,44.400001525878906,3494700.0,38.40185984238968,-0.1280908453738121,0.6314940806231648,25.551237,2.05,2.19,2885.57,0.8682000041007996,112.23999786376952,0,47.05500030517578
2018-10-06,3.5762787e-07,46.0,47.05500030517578,43.40999984741211,44.400001525878906,3494700.0,38.40185984238968,-0.1280908453738121,0.6314940806231648,25.551237,2.05,2.19,2885.57,0.8682000041007996,112.23999786376952,0,47.05500030517578
2018-10-07,-1.1205673e-05,46.0,47.05500030517578,43.40999984741211,44.400001525878906,3494700.0,38.40185984238968,-0.1280908453738121,0.6314940806231648,25.551237,2.05,2.19,2885.57,0.8682000041007996,112.23999786376952,1,44.2400016784668
2018-10-08,-1.6272068e-05,43.7400016784668,44.2400016784668,42.18999862670898,42.9900016784668,2446400.0,35.47792175495743,-0.5403704023153111,0.3971211840354696,25.551237,2.05,2.19,2884.43,0.8678600192070007,112.52999877929688,1,43.58000183105469
2018-10-09,-1.0311604e-05,42.27000045776367,43.58000183105469,41.58000183105469,42.25,2595000.0,34.0141483952071,-0.91625485686437,0.1344459758555016,25.551237,2.05,2.19,2880.34,0.8700100183486938,112.1999969482422,1,42.06999969482422
2018-10-10,2.3841858e-07,41.88999938964844,42.06999969482422,39.84000015258789,39.97999954223633,3787800.0,29.93414562679928,-1.3813922311974665,-0.168721665555092,25.551237,2.04,2.19,2785.68,0.8690400123596191,108.41999816894533,1,40.209999084472656
